org_name,addr,contact_phone
芝音中醫診所,台北市福華路128巷10號,02-28368810
亮顏美學牙醫診所,台北市福華路158號,02-28322699
天母芝美時尚診所,台北市福華路159號,88664098
春天牙醫診所,台北市福德街163號,0227591747
全日牙醫診所,台北市福德街195號,0227282870
德佑診所,台北市福德街215號,02-27596037
朝宏牙醫診所,台北市福德街224號,0227277452
榮德牙醫診所,台北市福德街241之1號,27272110
晶彩牙醫診所,台北市福德街274號,27597979
惠正牙醫診所,台北市福德街310巷8號,27829745
永育診所,台北市福德街320之2號,27850700
福德郭耳鼻喉科診所,台北市福德街62號,2759-1051
大慶中醫診所,台北市福德街70號,0227273119
林應然小兒科診所,台北市福德街75號,27595328
多美牙醫診所,台北市福興路23號,02-29329299
許士昌診所,台北市艋舺大道168巷7號,0223082881
鄭內兒科診所,台北市艋舺大道430號,0223067992
博瀚牙醫診所,台北市銅山街24號,0223217599
倍爾牙醫診所,台北市劍潭路60號,02-28856910
張俊祥皮膚科診所,台北市劍潭路6號,28856501
黃水根診所,台北市廣州街104號,0223060569
財團法人台灣省私立台北仁濟院附設仁濟醫院,台北市廣州街200號,0223021131
一心堂中醫診所,台北市廣州街206號,23062318
嘉生診所,台北市廣州街72號,0223064922
天母康健身心診所,台北市德行西路100號,02-28378787
指筌中醫診所,台北市德行西路102號,02-88666146
元順診所,台北市德行西路106號,0228340633
嘉櫻小兒科診所,台北市德行西路119號,88666202
祐德中醫診所,台北市德行西路121號,0228378053
亨皓牙醫診所,台北市德行西路123號,0228315773
家福牙醫診所,台北市德行西路68號,0228322112
林政毅牙醫診所,台北市德行西路74號,02-28371981
博政骨科診所,台北市德行西路99號,28361990
忠誠聯合診所,台北市德行東路109巷102弄6號,0288661176
易元堂中醫診所,台北市德行東路109巷91號,0228340862
天母楊診所,台北市德行東路132巷3弄1號,0228362295
宸安復健科診所,台北市德行東路153號,28377775
一春堂中醫診所,台北市德行東路187之1號,28321239
德行牙醫診所,台北市德行東路187號,0228331650
天御中醫診所,台北市德行東路215號,28339549
經緯牙醫診所,台北市德行東路275號,0228333199
揚明牙醫診所,台北市德行東路310號,0228336006
瑞陽牙醫診所,台北市德行東路355號,0228366664
第一牙醫診所,台北市德行東路46巷4弄3號,0228359352
何啟溫診所,台北市德行東路63號,0228373890
聖林牙醫診所,台北市德行東路67號,28336120
慶仁牙醫診所,台北市德行東路6號,0228351597
天母皮膚科診所,台北市德行東路90巷33弄10號,28326601
泓景中醫診所,台北市德行東路90巷3號,28343225
天心診所,台北市德昌街10巷4號,0223059684
全美牙醫診所,台北市德惠街17號,0225932124
德惠牙醫診所,台北市德惠街33號,0225912785
呈祥牙醫診所,台北市德惠街96號,0225911364
德惠全方位診所,台北市德惠街9號,25865688
光點美學牙醫診所,台北市慶城街14號,02-254598820
原點牙醫診所,台北市慶城街16巷1號,25459810
悠然醫美診所,台北市慶城街21之3號,25462258
亞洲時尚診所,台北市慶城街24號,87122222
麟翔牙醫診所,台北市慶城街24號,0227177558
石妃醫美診所,台北市慶城街6之3號,02-87121166
趙彥宇邱慧嫻皮膚科聯合診所,台北市慶城街8之1號,25454035
文化中醫診所,台北市撫順街37號,25871855
大友牙醫診所,台北市撫遠街350號,27627275
嵩峰牙醫診所,台北市撫遠街367巷10號,0227633282
振誠中醫診所,台北市撫遠街368號,0227625368
國峰牙醫診所,台北市撫遠街370號,0227634000
尊生堂中醫診所,台北市撫遠街37號,0227639090
敦南心診所,台北市樂利路109號,27331995
伊美診所,台北市樂利路20號,23781225
品先中醫診所,台北市樂利路30號,87325129
天仁牙醫診所,台北市樂利路38號,0227363926
陳建銓耳鼻喉科診所,台北市樂利路93號,0227365811
童兆鯤牙醫診所,台北市樂利路十一巷24號,0227398138
聖侯診所,台北市樂業街139號,27350220
鴻安中醫診所,台北市樂業街78號,0227321191
美無極美學診所,台北市樂群二路103號,85020875
維成牙醫診所,台北市樂群二路113號,25322569
詠生中醫診所,台北市樂群二路196號,85021050
樂群診所,台北市樂群二路210之2號,85012268
大直佳醫美人診所,台北市樂群三路287號,85026086
璞心牙醫診所,台北市潮州街41號,23916608
常榮牙醫診所,台北市潮州街59巷1之1號,0223910811
昇陽中醫診所,台北市潮州街85號,33936980
臺北市立聯合醫院,台北市鄭州路145號,25523234
鑫牙醫診所,台北市興安街100號,0225090870
興安養生堂中醫診所,台北市興安街51之6號,25183672
祐德牙醫診所,台北市興安街51之7號,0225095577
郭繼勳牙醫診所,台北市興安街63號,25017435
漢研中醫診所,台北市興安街63號,25172300
上博牙醫診所,台北市興安街67號,2500-7007
弘丞牙醫診所,台北市興安街91號,0225028666
新生中醫診所,台北市興安街91號,25178068
泓安耳鼻喉科診所,台北市興華路75號,27831083
興樺牙醫診所,台北市興華路78號,02-27834960
劉聖亞診所,台北市興華路82號,0227880713
楊麗姝中醫診所,台北市興隆路2段220巷31弄6號,02-29341542
邱成湦皮膚專科診所,台北市興隆路4段163號,29382288
興隆李內兒科診所,台北市興隆路一段12號,0229314537
西歐牙醫診所,台北市興隆路一段151號,0229327482
黃嘉欣中醫診所,台北市興隆路一段164號,0229322500
仁耀診所,台北市興隆路一段273號,0229317788
德威牙醫診所,台北市興隆路一段72號,29319226
豫章堂中醫診所,台北市興隆路一段90號,0229318335
詹牙醫診所,台北市興隆路二段120號,0229314205
康翔牙醫診所,台北市興隆路二段124號,0229306909
張純龍中醫診所,台北市興隆路二段132號,29330227
東翰診所,台北市興隆路二段139號,02-29308330
慧安堂中醫診所,台北市興隆路二段179號,29335278
興隆內科小兒科診所,台北市興隆路二段17號,0229311736
景美蔡登元婦產科診所,台北市興隆路二段189號,0229331453
恆信牙醫診所,台北市興隆路二段195號,"09352269,29352189"
王令時內科診所,台北市興隆路二段200號,02-29326912
合春中醫診所,台北市興隆路二段220巷1號,86631119
永樂診所,台北市興隆路二段224之2號,0229310311
觀心眼科診所,台北市興隆路二段225號,86636017；86635812
晉康復健科診所,台北市興隆路二段228之1號,0229336001
陳世傑牙醫診所,台北市興隆路二段229號,0229317115
德佳牙醫診所,台北市興隆路二段281號,0229311739
屈銘軒小兒科診所,台北市興隆路二段301巷4之2號,29308518
芳馨診所,台北市興隆路二段66號,29325253
瀚霖眼科診所,台北市興隆路二段67號,0229333771
林建輝小兒科診所,台北市興隆路二段70號,0229334933
景升診所,台北市興隆路二段93之1號,0229356632
臺北市立萬芳醫院－委託財團法人臺北醫學大學辦理,台北市興隆路三段111號,0229307930
興隆診所,台北市興隆路三段112巷9號,28230157
宏興牙醫診所,台北市興隆路三段133號,22309912
臺灣警察專科學校醫務室,台北市興隆路三段153號,22308272
元品中醫診所,台北市興隆路三段174號,22393630
參代牙醫診所,台北市興隆路三段194號,0222390665
東山中醫診所,台北市興隆路三段198號,0229339595
葉洪小兒科診所,台北市興隆路三段202號,0222300055
陳啟義眼科診所,台北市興隆路三段204號,02 22395988
文山復健科診所,台北市興隆路三段207之4號,22397887
家家牙醫診所,台北市興隆路三段207巷11弄11號,0222300957
新典牙醫診所,台北市興隆路三段38號,0229334039
廣泉牙醫診所,台北市興隆路三段41號,02-29343572
京順中醫診所,台北市興隆路三段52號,29350212
愛文診所,台北市興隆路三段79巷3號,29309998
黃皮膚科診所,台北市興隆路三段79巷5號,0229349151
澤文診所,台北市興隆路四段133號,0229386243
普仁診所,台北市興隆路四段171號,0229369987
日立牙醫診所,台北市興隆路四段191號,0229385010
合康復健科診所,台北市興隆路四段217號,29368421
李信成眼科診所,台北市興隆路四段54之7號,29375637
長欣婦產科診所,台北市興隆路四段60號,29367898
洪佑承小兒專科診所,台北市興隆路四段64之2號,0229364708
安薪牙醫診所,台北市興隆路四段68號,29383156
德安小兒科診所,台北市興隆路四段6之10號,0229396454
喬齡牙醫診所,台北市興隆路四段6之13號,29365881
徐慧玲診所,台北市興隆路四段99號,22340000
慕顏時尚美學診所,台北市衡陽路7號,23826480
黃長榮牙醫診所,台北市衡陽路84號,0223315946
六福牙醫診所,台北市遼寧街128巷13號,27122566
品誠牙醫診所,台北市遼寧街145號,25460055
寧康聯合診所,台北市遼寧街224號,25013862
亞太牙醫診所,台北市遼寧街24號,0227511139
信德中醫診所,台北市遼寧街35號,0227814586
德全中醫診所,台北市錦州街171號,02 25719909
亞漾林森醫美診所,台北市錦州街23巷7、9號,25422209
玉山診所,台北市錦州街251號,0225182105
得原中醫診所,台北市錦州街259號,02-25026561
東仁中醫診所,台北市錦州街275號,(02)25033580
慶泰牙醫診所,台北市錦州街278號,022516-6246
龍安診所,台北市錦州街296號,02-25179979
正恩耳鼻喉科診所,台北市錦州街321號,0225052293
崧江牙醫診所,台北市錦州街327號,0225011945
天益中醫診所,台北市錦州街332號,0225155292
漢明中醫診所,台北市錦州街336號,0225037853
博萊克診所,台北市錦州街356號,25096125
王品牙醫診所,台北市錦州街360號,2517-9233
大富牙醫診所,台北市錦州街421號,0225015923
鎂和中醫診所,台北市錦州街432號,02-25161061
明誠診所,台北市錦州街446號,25013380
惠普牙醫診所,台北市錦州街450號,0225033977
賴國良婦產科診所,台北市錦西街1之5號,0225816624
和陽中醫診所,台北市錦西街38巷34號,25572336
楊基中醫診所,台北市錦西街50之1號,02-25533253
光澤晶漾診所,台北市館前路18號,23888801
站前淨妍醫美診所,台北市館前路20號,02-23815568
雙子星牙醫診所,台北市館前路26號,23822345
星和診所,台北市館前路2號,23887778
珍顏唯上診所,台北市館前路2號,02-23700347
雅偲牙醫診所,台北市館前路2號,23703777
站前亞洲醫美整形外科診所,台北市館前路34號,02-33310111
拉菲爾人本診所,台北市館前路49號,23700999
站前大學眼科診所,台北市館前路8號,23752558
站前悠美診所,台北市館前路8號,23899029
依定美時尚診所,台北市龍江路106巷1號,25183128
喜悅健康診所,台北市龍江路152號,25040089
明新牙醫診所,台北市龍江路161號,0227130871
元生中醫診所,台北市龍江路179巷40號,0225024013
新人內科診所,台北市龍江路185之1號,02-25015360
博康牙醫診所,台北市龍江路185號,(02)25177810
九之牙醫診所,台北市龍江路202號,0225057308
爵美牙醫診所,台北市龍江路238號,2506-2006
劉雲祥診所,台北市龍江路246號,0225036802
柏齡牙科診所,台北市龍江路250號,02 25182899
蔡瓊瑤眼科診所,台北市龍江路271巷6號,0225059276
榮星診所,台北市龍江路272號,25168112
佳佳牙醫診所,台北市龍江路275號,0225012828
陳世澤內科診所,台北市龍江路284之1號,0225014769
傳愛經典中醫診所,台北市龍江路29號,02-27723883
健生牙醫診所,台北市龍江路2之4號,0225422966
景正牙醫診所,台北市龍江路31號,27773113
美儀牙醫診所,台北市龍江路324號,0225043948
莊建全牙醫診所,台北市龍江路328巷41號,0225632635
龍江中醫診所,台北市龍江路331巷3號,25063625.0930099250
泰宏牙醫診所,台北市龍江路342巷17號,25052375
哲民診所,台北市龍江路356巷24號,25026854
成泰診所,台北市龍江路356巷79號,25160845
百年牙醫診所,台北市龍江路364號,0225032805
遠見牙醫診所,台北市龍江路一二四巷2號,25012868
朝暉中醫診所,台北市龍江路二八一巷1號,0227315436
展望牙醫診所,台北市濟南路1段7號,23936599
華御中醫診所,台北市濟南路2段51號,23215250
博世牙醫診所,台北市濟南路一段7號,23938411
羅綺皮膚科診所,台北市濟南路一段7號,02-23952602
劉永生牙醫診所,台北市濟南路二段19號,02-23111887
仁安牙醫診所,台北市濟南路二段3之5號,0223973393
鼎佳牙醫診所,台北市濟南路二段58號,0223411642
新欣牙醫診所,台北市濟南路二段65號,02-23417513
惠恩診所,台北市濟南路二段四十八巷3之2號,02 23919572
祥仁牙醫診所,台北市濟南路三段17之1號,27316338
宣品牙醫診所,台北市濟南路三段33號,27783872
宏仁眼科診所,台北市環山路一段2號,27990361
